@relation pitchbase

@attribute 18 numeric
@attribute 4.0 numeric
@attribute 0.08139316523779583 numeric
@attribute 109 numeric
@attribute 125.78616352201257 numeric
@attribute 61.059636970515406 numeric
@attribute 317 numeric
@attribute 34.93561191867119 numeric
@attribute 35.66116862659576 numeric
@attribute 156 numeric
@attribute 0.3624143941165391 numeric
@attribute 128.2051282051282 numeric
@attribute 129.776 numeric

@data
17,1.941176,0.0813,84,149.253731,28.378043,387,61.493324,90.246635,193,0.638226,103.626943,103.799
15,2.933333,0.104415,26,263.157895,32.119229,390,66.953978,85.025944,193,0.597813,103.626943,103.033
14,0.642857,0.198486,38,227.272727,17.295595,389,26.612912,24.191614,4,0.796291,5000,102.222
13,9.615385,0.086156,173,89.686099,41.960362,386,46.354356,69.570621,191,0.486915,104.712042,104.061
12,5.166667,0.1041,134,108.695652,42.137844,371,43.296655,62.782862,184,0.595493,108.695652,106.622
14,0.714286,0.076135,14,312.5,44.53541,378,50.280787,61.57366,188,0.608058,106.382979,106.282
9,16.444444,0.083643,27,259.74026,46.439052,399,25.243464,41.539982,192,0.377919,104.166667,96.9132
27,0.111111,0.133776,115,121.212121,51.553932,332,34.493609,38.617976,166,0.539751,120.481928,123.173
25,0.08,0.132954,120,117.647059,35.472799,330,40.230782,42.058167,168,0.598004,119.047619,119.672
24,1.791667,0.158806,121,116.959064,37.296673,340,53.343713,52.761464,171,0.670397,116.959064,116.752
16,1.5,0.209952,125,114.285714,24.316506,349,48.359597,51.072468,175,0.704565,114.285714,114.23
12,5.5,0.122605,126,113.636364,19.601799,356,36.711747,38.889501,178,0.623493,112.359551,112.524
14,4.857143,0.100527,133,109.289617,25.815181,366,56.566129,53.921034,183,0.652706,109.289617,109.051
14,1.071429,0.087361,137,106.951872,37.719018,375,55.575527,51.535504,188,0.585429,106.382979,106.259
11,6.272727,0.071243,50,200,28.619087,399,61.758223,80.822872,198,0.596242,101.010101,99.6788
7,7.428571,0.075653,150,100,30.471892,202,61.187231,83.073118,203,0.654926,98.522167,99.4
8,10.625,0.075687,158,96.153846,36.320785,206,55.576936,77.017096,207,0.630065,96.618357,96.1538
11,5.181818,0.12509,164,93.457944,27.751982,212,50.021951,74.801261,211,0.635746,94.78673,94.398
16,1.4375,0.090018,169,91.324201,27.130058,219,47.445641,73.472153,220,0.621177,90.909091,90.5499
17,0.588235,0.118384,173,89.686099,16.862579,223,46.33757,52.033087,223,0.648137,89.686099,89.9608
18,0.5,0.080326,175,88.888889,18.435461,226,38.358162,41.678715,226,0.539096,88.495575,88.4989
21,0.619048,0.099776,176,88.495575,26.682783,225,47.597923,48.358313,224,0.595789,89.285714,89.4415
18,3.611111,0.148212,170,90.909091,17.568382,221,41.779319,47.845973,221,0.642566,90.497738,90.7842
18,0.166667,0.225989,171,90.497738,21.683271,221,47.930446,47.441625,221,0.530803,90.497738,90.2058
13,0.153846,0.08025,168,91.743119,35.435484,217,42.344177,70.297673,216,0.59743,92.592593,91.6326
11,7,0.075135,5,363.636364,45.98733,216,50.244997,74.299544,216,0.583134,92.592593,90.5839
15,1.8,0.14422,268,62.893082,36.502679,322,20.352366,20.814737,452,0.383972,44.247788,77.5424
17,1,0.101786,97,136.054422,52.633633,399,33.530686,33.743785,148,0.559004,135.135135,138.097
20,4.5,0.135949,97,136.054422,34.808314,146,36.178515,43.797786,146,0.685429,136.986301,134.65
21,1.142857,0.113921,97,136.054422,50.747186,146,59.905321,86.573424,146,0.693985,136.986301,138.451
27,0.111111,0.091653,95,137.931034,58.561043,147,40.773794,45.622936,147,0.579366,136.054422,133.479
20,1.95,0.118691,80,153.846154,66.282562,383,83.111719,80.618612,129,0.669203,155.03876,157.369
11,0.545455,0.146288,80,153.846154,39.097976,393,97.27397,101.957101,131,0.791138,152.671756,150.537
13,0.307692,0.147052,82,151.515152,53.672993,133,46.065772,56.057502,132,0.630783,151.515152,147.052
22,0.272727,0.10366,57,186.915888,66.359491,333,64.487241,62.160506,111,0.653781,180.18018,177.619
17,2.588235,0.181848,60,181.818182,49.820943,333,103.127473,98.234532,110,0.75862,181.818182,179.899
14,7.571429,0.192016,59,183.486239,47.214225,329,96.38256,104.111434,108,0.779305,185.185185,184.45
11,9.909091,0.137507,58,185.185185,39.153711,324,104.031249,135.915433,108,0.797024,185.185185,186.36
11,2.090909,0.170054,63,176.99115,73.251176,325,99.239373,126.915854,108,0.744824,185.185185,185.958
11,4.272727,0.094893,3,377.358491,68.007021,354,72.533188,93.027121,113,0.565632,176.99115,162.578
8,10.25,0.082748,2,384.615385,69.370215,399,61.045351,59.631511,218,0.321589,91.743119,94.95
23,2.434783,0.288941,86,147.058824,83.380106,383,59.576155,54.108958,140,0.555742,142.857143,145.226
20,0.15,0.213629,85,148.148148,49.299624,136,41.507097,49.44996,136,0.685424,147.058824,146.95
19,2.473684,0.07976,104,129.87013,54.000601,303,44.134803,52.610204,151,0.580272,132.450331,130.963
19,2.842105,0.212859,102,131.578947,43.473862,150,66.123058,74.678393,150,0.721055,133.333333,131.834
16,4,0.347806,101,132.450331,38.38948,151,65.636792,76.805853,151,0.743575,132.450331,132.27
15,0.466667,0.271708,102,131.578947,45.44686,152,44.288868,59.900807,152,0.675131,131.578947,131.579
10,9,0.133399,100,133.333333,54.985694,152,79.290195,89.589743,153,0.587585,130.718954,133.187
9,17.333333,0.179232,103,130.718954,20.16781,307,124.75959,135.485238,153,0.749323,130.718954,129.871
9,10,0.259689,105,129.032258,12.723095,311,125.324013,137.420987,155,0.753415,129.032258,128.137
10,9,0.249448,107,127.388535,13.192654,314,129.671459,141.013257,157,0.755858,127.388535,127.389
9,10.111111,0.189951,109,125.786164,13.132875,317,133.935117,143.22564,158,0.748315,126.582278,126.582
8,8.5,0.196757,109,125.786164,11.433178,318,135.247872,144.675783,158,0.751774,126.582278,125.878
9,7.222222,0.181802,110,125,7.939997,320,127.768405,139.514075,159,0.747556,125.786164,124.729
10,6.5,0.227688,110,125,7.110148,320,123.998013,137.383191,160,0.745038,125,124.527
9,10.333333,0.212328,111,124.223602,7.577885,322,135.724419,146.376121,161,0.746926,124.223602,124.224
8,11.75,0.173704,111,124.223602,12.236446,321,131.898121,144.130255,160,0.751567,125,126.164
7,7.142857,0.183856,110,125,13.874047,318,124.827975,138.06576,159,0.745552,125.786164,125.229
10,2.2,0.116386,2,384.615385,44.60715,310,26.218259,55.753673,147,0.333877,136.054422,129.288
16,1.6875,0.125973,95,137.931034,33.857632,143,22.754109,33.53733,143,0.638888,139.86014,137.987
19,0.789474,0.180858,92,140.84507,26.998306,141,39.040753,46.637503,141,0.733528,141.843972,141.145
21,0.714286,0.234773,92,140.84507,17.253757,282,47.123186,52.698109,141,0.757549,141.843972,140.846
21,1.238095,0.240356,93,139.86014,28.720704,285,55.082766,59.542728,143,0.754187,139.86014,141.843
22,0.454545,0.118222,95,137.931034,50.272007,293,64.507348,63.123973,146,0.684015,136.986301,135.185
19,0.157895,0.123416,110,125,53.954333,305,50.200852,50.444103,151,0.606446,132.450331,130.831
15,1.866667,0.144109,111,124.223602,55.55436,328,52.266564,47.774129,162,0.512261,123.45679,123.212
14,3.071429,0.167206,127,112.99435,54.259207,353,67.451488,58.84466,176,0.531414,113.636364,113.346
16,0.5,0.094281,137,106.951872,32.733814,374,54.900239,53.022873,186,0.528647,107.526882,106.93
16,3.25,0.087743,142,104.166667,21.947165,389,66.933437,68.185617,194,0.630262,103.092784,103.345
20,2.05,0.114001,53,194.174757,19.239224,399,61.441586,67.232998,199,0.638541,100.502513,100.176
19,2.894737,0.140613,155,97.560976,20.937639,205,65.880407,72.555936,205,0.661136,97.560976,97.6631
16,0.125,0.114439,156,97.087379,17.6852,206,60.406529,70.223653,206,0.649328,97.087379,97.493
17,4.058824,0.088949,164,93.457944,15.853122,210,66.638625,74.707411,210,0.655887,95.238095,95.2381
20,0.1,0.177463,161,94.78673,16.305226,211,64.043667,74.934929,211,0.670401,94.78673,95.2381
16,3.9375,0.216265,162,94.339623,18.83751,212,66.232204,75.502429,211,0.656817,94.78673,94.0961
13,4.615385,0.137879,161,94.78673,19.825735,211,67.308109,78.629329,211,0.66306,94.78673,94.4771
15,1.533333,0.113756,160,95.238095,27.101159,209,54.298074,69.737237,210,0.639751,95.238095,95.6727
17,0.470588,0.077531,113,122.699387,45.282068,208,47.830393,65.953479,207,0.584429,96.618357,95.8342
27,0.592593,0.071359,255,65.57377,48.956818,395,37.426271,57.374015,204,0.437501,98.039216,94.7863
31,0.387097,0.096944,111,124.223602,57.336574,339,45.665104,48.590859,167,0.538504,119.760479,117.37
16,4.25,0.109,93,139.86014,61.450886,147,55.030434,68.374718,147,0.715508,136.054422,136.677
22,2.045455,0.138282,99,134.228188,47.634572,149,56.874296,70.725619,148,0.733646,135.135135,132.409
30,0.2,0.100195,107,127.388535,52.951066,154,34.753011,50.892234,152,0.572389,131.578947,121.124
24,1.125,0.246319,96,136.986301,63.820548,399,49.365175,41.64458,8,0.742316,2500,142.88
26,0.346154,0.362346,89,143.884892,38.034206,278,68.045725,55.583783,139,0.743379,143.884892,142.096
25,0.56,0.323816,90,142.857143,20.77592,280,55.804728,46.579309,140,0.745086,142.857143,141.291
22,0.363636,0.302645,90,142.857143,19.258159,140,60.13279,51.076254,140,0.749612,142.857143,140.761
20,0.4,0.265008,89,143.884892,20.652016,139,83.857723,102.793664,139,0.772662,143.884892,144.272
14,6.285714,0.266202,89,143.884892,25.428345,138,92.667585,110.74587,138,0.78502,144.927536,145.404
7,20.571429,0.220283,88,144.927536,51.048865,138,96.663027,114.680194,138,0.782928,144.927536,144.176
4,45.5,0.075712,93,139.86014,69.014957,140,50.038357,66.946471,140,0.558501,142.857143,125.442
18,1.333333,0.130936,112,123.45679,60.679444,383,40.546751,33.696332,43,0.337791,465.116279,133.405
20,1.05,0.183141,109,125.786164,37.416686,320,52.026887,54.861724,161,0.670071,124.223602,124.472
21,0.52381,0.220988,110,125,38.131723,161,42.49662,48.043034,161,0.68342,124.223602,125
24,0.25,0.179277,109,125.786164,33.037049,160,38.886723,47.238403,160,0.700455,125,124.223
25,3.12,0.213115,110,125,25.46482,321,45.876461,59.801807,160,0.715003,125,124.947
23,3.173913,0.196014,110,125,25.06458,160,56.098556,68.831074,160,0.727845,125,124.845
19,1.578947,0.195264,109,125.786164,27.368608,160,78.011512,89.536305,159,0.737536,125.786164,125.787
16,0.4375,0.166871,105,129.032258,29.635466,317,77.940449,90.808998,158,0.741707,126.582278,127.524
16,0.5,0.156672,106,128.205128,22.575934,314,74.261958,87.524462,156,0.734218,128.205128,128.204
20,0.4,0.207177,105,129.032258,20.866482,155,73.36187,90.122643,155,0.75138,129.032258,129.653
22,0.227273,0.147531,104,129.87013,31.124469,156,67.465539,85.645678,156,0.735867,128.205128,127.388
25,0.16,0.072839,117,119.760479,46.386074,158,54.176028,71.145914,158,0.648736,126.582278,121.769
52,0.134615,0.07498,113,122.699387,90.765855,335,91.097758,66.059988,8,0.681246,2500,117.615
17,1.823529,0.139686,166,92.592593,42.838214,397,30.560863,33.171786,217,0.39828,92.165899,93.2405
18,1.555556,0.152151,172,90.09009,30.284237,220,15.776339,25.115044,221,0.450995,90.497738,90.2663
22,1.545455,0.08538,50,200,31.151147,381,15.337593,23.595503,221,0.364823,90.497738,86.1023
28,0.964286,0.155287,69,168.067227,38.461957,351,65.078484,65.404207,117,0.728416,170.940171,169.972
20,2.5,0.229435,63,176.99115,48.270134,341,86.406599,83.613198,113,0.759354,176.99115,175.604
17,3.235294,0.20007,59,183.486239,46.961407,330,64.820399,68.665608,110,0.766203,181.818182,183.906
12,8.75,0.265444,56,188.679245,39.554925,107,80.676642,85.562838,107,0.800267,186.915888,187.046
7,15.428571,0.257125,56,188.679245,31.008299,106,85.814583,122.17502,106,0.806099,188.679245,187.407
6,18.666667,0.193579,58,185.185185,41.998873,109,185.784738,203.295131,108,0.808975,185.185185,184.41
6,19.666667,0.125756,60,181.818182,47.637009,112,173.064667,192.441939,112,0.788387,178.571429,175.685
16,0.5625,0.11524,70,166.666667,68.141356,117,139.454478,159.445828,116,0.756131,172.413793,163.674
68,0.102941,0.109213,37,229.885057,62.70952,388,37.065806,28.420833,5,0.68583,4000,153.209
104,0.038462,0.06149,0,400,61.273823,380,50.592659,37.973135,5,0.691269,4000,113.293
77,0.038961,0.074419,80,153.846154,76.841774,383,64.768443,51.238756,5,0.744788,4000,167.427
36,0.166667,0.110666,79,155.03876,54.90745,377,57.809937,46.851774,5,0.758551,4000,159.85
20,3.45,0.155975,79,155.03876,44.151359,394,80.351024,86.5032,130,0.740541,153.846154,153.367
14,5.571429,0.168611,85,148.148148,48.700702,399,83.147836,92.522887,134,0.763975,149.253731,148.888
9,9.333333,0.175959,88,144.927536,45.018003,140,83.853906,98.15305,139,0.741206,143.884892,143.155
8,10.75,0.159563,93,139.86014,32.422849,144,138.670461,141.973948,143,0.749792,139.86014,139.86
9,10,0.12811,100,133.333333,28.994991,296,134.630455,140.092972,148,0.750892,135.135135,134.185
8,12,0.136758,103,130.718954,39.2394,306,128.525308,135.179399,153,0.74055,130.718954,129.88
7,8.857143,0.129511,110,125,45.18894,321,115.154164,124.070612,160,0.721386,125,123.719
8,7.625,0.085171,116,120.481928,50.123954,333,90.926244,101.101473,166,0.671989,120.481928,117.548
6,32.5,0.086444,35,235.294118,63.312147,174,72.416018,84.894595,174,0.592336,114.942529,109.223
23,1.347826,0.130896,96,136.986301,53.032501,146,45.91528,60.386737,146,0.6618,136.986301,139.368
23,1.347826,0.209029,97,136.054422,34.192812,147,71.56296,81.779169,147,0.765468,136.054422,134.555
25,2.4,0.269952,98,135.135135,30.12029,148,73.958976,82.551637,148,0.764635,135.135135,135.135
19,3,0.281857,99,134.228188,27.434748,149,71.063779,80.417622,149,0.765758,134.228188,133.013
15,4.333333,0.213228,103,130.718954,49.789307,301,71.53257,77.062903,151,0.713841,132.450331,132.149
16,2.75,0.195456,109,125.786164,59.599131,310,61.559728,63.902857,156,0.615709,128.205128,126.101
15,2.866667,0.16393,113,122.699387,44.018239,323,51.913949,55.106197,163,0.579925,122.699387,120.879
16,2.4375,0.127995,121,116.959064,45.762845,339,56.068965,54.944701,170,0.623245,117.647059,116.165
20,1.45,0.176188,130,111.111111,57.370977,356,59.427013,50.870338,178,0.536294,112.359551,110.121
22,0.545455,0.15015,138,106.382979,31.618486,374,49.30617,47.076264,186,0.569427,107.526882,107.378
20,1.85,0.324035,141,104.712042,30.917146,380,56.545294,57.261951,191,0.67666,104.712042,104.539
20,0.5,0.183192,147,101.522843,18.100022,390,50.934606,50.742574,195,0.623203,102.564103,101.773
20,0.85,0.270508,148,101.010101,37.364372,197,56.792108,55.761747,197,0.647304,101.522843,100.783
24,0.625,0.216038,151,99.502488,26.308103,398,51.641138,48.745196,199,0.595362,100.502513,100.367
24,1.125,0.219979,151,99.502488,23.506205,200,45.249855,47.674792,201,0.677898,99.502488,99.3892
22,0.5,0.209867,152,99.009901,24.315368,201,35.343144,39.273196,201,0.630198,99.502488,98.3167
19,3.368421,0.091892,149,100.502513,32.125645,399,32.986321,38.061001,200,0.608161,100,100.104
24,2.208333,0.073522,4,370.37037,46.55804,397,38.86779,36.117785,203,0.440411,98.522167,96.9145
33,0.424242,0.068112,7,350.877193,72.965033,394,54.173831,34.82738,12,0.513668,1666.666667,90.9681
31,2.096774,0.070686,12,322.580645,66.220192,399,82.066005,52.005777,13,0.54841,1538.461538,98.157
27,2.407407,0.088435,63,176.99115,59.533788,395,75.893253,49.264172,14,0.543713,1428.571429,107.683
19,0.631579,0.111239,10,333.333333,51.450556,353,49.861479,35.016149,14,0.541824,1428.571429,115.779
10,3.4,0.064829,108,126.582278,42.362392,317,26.555437,62.532274,154,0.471929,129.87013,123.569
14,1,0.088509,103,130.718954,30.472614,152,16.777466,23.186801,151,0.607172,132.450331,133.625
20,0.85,0.173099,101,132.450331,21.240332,151,25.882508,31.911113,151,0.730652,132.450331,132.941
22,0.681818,0.34284,101,132.450331,15.18984,151,43.363558,46.044625,151,0.762037,132.450331,132.834
23,0.652174,0.180966,101,132.450331,23.1794,301,52.342845,52.298266,150,0.750786,133.333333,133.723
23,0.73913,0.252595,99,134.228188,22.555748,149,45.673941,48.569023,149,0.77876,134.228188,134.725
18,2.666667,0.142792,97,136.054422,34.240256,148,26.522408,31.809218,148,0.671478,135.135135,133.476
16,1.3125,0.0715,107,127.388535,43.003407,153,18.246969,33.991549,151,0.437966,132.450331,122.274
16,3.5625,0.167593,117,119.760479,60.154159,357,48.909763,42.727805,166,0.444243,120.481928,120.24
23,0.695652,0.155824,121,116.959064,38.365412,338,43.165136,45.779435,169,0.597228,118.343195,117.837
23,0.434783,0.22093,121,116.959064,23.657473,342,49.715522,54.42208,171,0.712495,116.959064,117.162
21,1.619048,0.210831,123,115.606936,20.455246,345,52.514065,57.164946,173,0.726757,115.606936,114.884
22,0.636364,0.194944,124,114.942529,22.175184,348,51.675538,54.587314,174,0.70802,114.942529,115.138
24,0.416667,0.111181,125,114.285714,28.218251,350,42.057207,45.130297,175,0.645081,114.285714,114.331
28,0.428571,0.110839,126,113.636364,42.961055,355,32.263328,38.505311,177,0.604566,112.99435,111.907
18,4.388889,0.084416,139,105.820106,42.731397,367,33.035319,35.488,182,0.468832,109.89011,107.454
46,0.130435,0.092556,36,232.55814,79.354089,375,51.603836,44.334822,5,0.801003,4000,98.3307
32,0.21875,0.120225,123,115.606936,57.240901,331,55.306682,46.496115,163,0.352509,122.699387,123.534
27,1.185185,0.257534,126,113.636364,39.177894,356,68.556191,68.500393,175,0.605349,114.285714,112.837
30,0.266667,0.254616,139,105.820106,25.041264,371,47.544559,37.275467,8,0.657814,2500,107.349
28,0.285714,0.192511,145,102.564103,60.523951,386,41.74069,31.416707,8,0.632877,2500,97.2823
21,0.904762,0.166749,180,86.956522,45.046258,399,21.513927,18.664231,9,0.635134,2222.222222,72.9355
15,2.866667,0.136557,116,120.481928,63.014325,335,69.048386,63.39555,167,0.599515,119.760479,119.76
15,3.8,0.151387,124,114.942529,47.409913,344,63.076917,59.628929,174,0.596556,114.942529,115.837
16,2.125,0.136391,132,109.89011,29.616709,361,48.093341,52.898878,181,0.621684,110.497238,110.499
16,2.5625,0.200259,138,106.382979,42.334187,380,48.982133,50.648648,188,0.564464,106.382979,105.687
15,2.466667,0.097444,148,101.010101,12.882679,392,34.198919,43.246322,195,0.592016,102.564103,100.719
14,5.928571,0.122789,155,97.560976,39.357532,206,39.239432,44.801355,207,0.555598,96.618357,96.4465
19,0.157895,0.082109,65,173.913043,19.930629,213,32.981129,44.828289,213,0.631521,93.896714,93.8518
18,0.388889,0.112767,166,92.592593,20.314932,216,41.680723,51.206757,216,0.62875,92.592593,92.5922
18,2.777778,0.145365,167,92.165899,19.745444,216,42.055141,54.478489,216,0.653392,92.592593,92.8043
13,6.153846,0.066625,21,281.690141,36.111677,217,31.780353,47.588721,217,0.584912,92.165899,93.0233
20,3.4,0.096861,82,151.515152,79.861283,385,74.457982,82.577583,132,0.612125,151.515152,152.566
17,0.647059,0.174259,80,153.846154,47.729208,393,116.061825,122.434439,131,0.753344,152.671756,153.074
14,5.071429,0.144104,76,158.730159,44.036424,384,121.922443,131.285961,128,0.781529,156.25,157.481
10,12.2,0.132421,74,161.290323,64.662063,127,78.551461,93.454541,127,0.693234,157.480315,159.317
6,21,0.10247,73,162.601626,40.759121,378,75.951252,97.009713,127,0.671611,157.480315,158.729
6,8.166667,0.144609,77,157.480315,23.178798,384,158.667557,191.319182,127,0.796125,157.480315,156.984
6,23,0.138958,83,150.37594,34.903246,393,160.014379,171.964314,132,0.780957,151.515152,151.707
6,26,0.072929,340,51.282051,88.743226,139,120.659511,124.573359,139,0.676062,143.884892,138.747
7,0.857143,0.067159,247,67.340067,51.124265,156,31.831839,57.555877,154,0.457274,129.87013,117.954
14,5.5,0.084199,10,333.333333,51.006105,395,24.64219,35.56577,161,0.307025,124.223602,75.2808
19,0.421053,0.114165,126,113.636364,48.555952,347,44.477745,49.454322,176,0.459878,113.636364,116.062
