@relation classbase

@attribute 21 numeric
@attribute 0.8571428571428571 numeric
@attribute 0.2779698908132899 numeric
@attribute 269 numeric
@attribute 62.69592476489028 numeric
@attribute 0 numeric
@attribute 320 numeric
@attribute 41.66489827547461 numeric
@attribute 30.991246692863918 numeric
@attribute 27 numeric
@attribute 0.431808247170356 numeric
@attribute 740.7407407407408 numeric
@attribute unvoiced {unvoiced,voiced}

@data
40,0.05,0.086336,153,98.522167,63.796871,398,52.963012,34.298071,125,0.421012,160,unvoiced
62,0.129032,0.084494,37,229.885057,75.293948,399,40.892878,24.459677,15,0.451415,1333.333333,unvoiced
48,0.3125,0.081766,32,243.902439,41.360496,399,16.882979,11.26714,13,0.252748,1538.461538,unvoiced
24,0.125,0.100736,66,172.413793,68.335469,399,42.598646,48.51953,116,0.41127,172.413793,unvoiced
50,0.16,0.078814,20,285.714286,71.652545,384,45.78929,49.978662,116,0.414478,172.413793,unvoiced
60,0.85,0.057434,18,294.117647,61.314421,374,30.316938,65.435858,111,0.212286,180.18018,unvoiced
34,2.088235,0.128836,87,145.985401,90.1426,399,63.466355,69.774008,147,0.469131,136.054422,unvoiced
10,9.5,0.224969,115,121.212121,99.059946,399,93.154444,89.097607,80,0.516321,250,voiced
11,2.090909,0.15644,133,109.289617,73.325021,348,86.143728,91.391844,87,0.573366,229.885057,voiced
12,0.25,0.168924,8,344.827586,61.983211,365,63.223623,69.49921,280,0.450768,71.428571,unvoiced
25,0.48,0.110552,47,206.185567,58.836771,81,38.571568,51.487735,77,0.349681,259.74026,unvoiced
58,0.103448,0.076001,6,357.142857,17.923755,386,7.688777,6.961693,6,0.515257,3333.333333,unvoiced
96,0.0625,0.111425,17,298.507463,58.765618,399,35.273053,17.361816,5,0.407161,4000,unvoiced
114,0.04386,0.092562,45,210.526316,67.616034,395,55.897497,21.527393,5,0.331453,4000,unvoiced
99,0.080808,0.07798,50,200,71.205229,399,45.708638,17.758637,16,0.322885,1250,unvoiced
63,0.126984,0.078836,18,294.117647,68.677742,395,42.818313,24.732388,7,0.484194,2857.142857,unvoiced
31,0.612903,0.099385,119,118.343195,75.615368,327,47.221225,36.472685,7,0.666494,2857.142857,voiced
14,6.071429,0.125526,133,109.289617,39.72565,399,29.530097,51.317393,195,0.349386,102.564103,voiced
8,14,0.083626,246,67.567568,27.484583,389,64.666734,94.741871,193,0.67642,103.626943,voiced
8,0.375,0.110865,4,370.37037,90.24669,191,112.576774,114.274006,191,0.562052,104.712042,unvoiced
23,0.869565,0.09885,8,344.827586,39.928403,385,13.845979,13.279675,12,0.525761,1666.666667,unvoiced
33,0.69697,0.118943,116,120.481928,48.339184,396,21.927341,19.065015,9,0.641437,2222.222222,unvoiced
33,0.212121,0.230924,123,115.606936,43.991916,348,39.114107,32.000718,9,0.690306,2222.222222,voiced
25,1.36,0.172537,126,113.636364,27.685448,355,33.791602,29.444066,9,0.723377,2222.222222,voiced
17,5.941176,0.134484,131,110.497238,43.563859,365,18.321069,17.308747,9,0.671836,2222.222222,voiced
10,11.2,0.076675,50,200,53.667928,398,25.405263,43.203777,152,0.126107,131.578947,unvoiced
25,0.16,0.06081,53,194.174757,79.487833,196,42.455309,125.323797,201,0.101843,99.502488,unvoiced
43,0.837209,0.091003,34,238.095238,87.153265,374,59.29506,47.344732,3,0.76473,6666.666667,unvoiced
41,0.097561,0.06678,12,322.580645,110.849341,398,84.739083,65.795827,3,0.75285,6666.666667,unvoiced
40,0.625,0.0657,29,253.164557,149.16195,399,102.215374,76.974198,3,0.733492,6666.666667,unvoiced
58,0.068966,0.051408,268,62.893082,6.720996,393,2.488904,2.948392,11,0.381048,1818.181818,unvoiced
52,1.519231,0.092087,19,289.855072,75.590616,399,42.571341,35.470307,8,0.739237,2500,unvoiced
30,0.4,0.06154,174,89.285714,72.371704,399,47.814114,38.137103,8,0.69304,2500,unvoiced
36,1.25,0.074022,19,289.855072,94.795942,399,81.680261,25.850451,9,0.230783,2222.222222,unvoiced
31,3.064516,0.080072,19,289.855072,60.942169,388,28.486546,33.709799,133,0.446168,150.37594,unvoiced
22,1.454545,0.124863,87,145.985401,46.830501,399,33.838984,42.083438,135,0.652603,148.148148,voiced
21,1.52381,0.195183,86,147.058824,33.632775,136,43.445514,50.733784,136,0.730427,147.058824,voiced
16,2.25,0.302639,86,147.058824,19.124588,136,53.540476,60.938277,136,0.764623,147.058824,voiced
15,2.4,0.349918,86,147.058824,17.195536,273,58.828197,65.461383,136,0.772782,147.058824,voiced
13,2.384615,0.165011,87,145.985401,36.354356,138,48.75471,54.648209,138,0.731175,144.927536,voiced
19,1.526316,0.12026,90,142.857143,57.286065,397,37.000833,42.018669,142,0.622112,140.84507,voiced
23,0.217391,0.098793,104,129.87013,48.678754,148,21.663786,28.914033,148,0.457632,135.135135,voiced
43,0.116279,0.063382,68,169.491525,72.86681,399,44.46818,39.156529,141,0.363328,141.843972,unvoiced
94,0.053191,0.103655,38,227.272727,69.754113,397,40.707053,22.798244,6,0.510925,3333.333333,unvoiced
133,0.06015,0.085564,18,294.117647,68.971397,397,41.823652,7.385998,7,0.128779,2857.142857,unvoiced
132,0.030303,0.082733,94,138.888889,69.163992,390,45.558013,7.422893,11,0.119033,1818.181818,unvoiced
117,0.051282,0.110108,34,238.095238,67.640164,399,50.318862,10.675348,23,0.152534,869.565217,unvoiced
95,0.073684,0.082192,110,125,77.188016,381,55.023806,15.815349,24,0.232906,833.333333,unvoiced
64,0.84375,0.086865,30,250,35.349229,397,15.18499,21.963062,110,0.063422,181.818182,unvoiced
33,1.212121,0.06342,11,327.868852,52.925236,399,30.476703,33.243892,172,0.368934,116.27907,unvoiced
16,1.625,0.184344,152,99.009901,47.288491,202,37.371856,47.398548,202,0.519068,99.009901,voiced
24,0.458333,0.124464,165,93.023256,47.481582,377,31.532186,23.53384,8,0.524348,2500,voiced
37,0.540541,0.111022,134,108.695652,45.165924,264,25.764281,20.404222,9,0.597891,2222.222222,unvoiced
33,0.060606,0.093989,20,285.714286,34.707414,399,12.403759,13.978275,10,0.723835,2000,unvoiced
20,0.25,0.079593,80,153.846154,53.765144,59,32.034025,41.989891,59,0.467937,338.983051,unvoiced
33,0.121212,0.062037,33,240.963855,102.031096,371,66.684196,55.971777,5,0.779372,4000,unvoiced
51,0.176471,0.07711,5,363.636364,25.340839,399,5.519274,5.81888,3,0.691917,6666.666667,unvoiced
49,0.142857,0.068934,74,161.290323,40.572322,399,22.701616,22.228417,3,0.891056,6666.666667,unvoiced
33,0.090909,0.088666,25,266.666667,51.633908,398,24.024714,23.294875,3,0.886374,6666.666667,unvoiced
59,0.355932,0.080625,27,259.74026,42.790584,399,15.460798,12.09796,3,0.717813,6666.666667,unvoiced
83,0.156627,0.067795,140,105.263158,35.523724,379,9.029718,6.511517,3,0.49963,6666.666667,unvoiced
103,0.07767,0.065402,39,224.719101,20.25335,399,4.870189,3.047281,47,0.215039,425.531915,unvoiced
119,0.033613,0.066571,85,148.148148,24.217681,392,6.520973,3.89481,4,0.290572,5000,unvoiced
139,0.043165,0.072087,14,312.5,31.399494,399,8.790166,5.098157,4,0.352457,5000,unvoiced
152,0.019737,0.073883,24,270.27027,67.047945,399,40.207177,19.183837,5,0.427382,4000,unvoiced
143,0.027972,0.069547,39,224.719101,70.009886,394,49.055921,28.882968,5,0.548007,4000,unvoiced
133,0.037594,0.077246,14,312.5,83.285546,397,81.412448,48.721684,5,0.573889,4000,unvoiced
99,0.363636,0.073802,57,186.915888,70.085164,388,44.112222,30.036057,5,0.635562,4000,unvoiced
62,0.596774,0.06774,176,88.495575,79.381865,395,52.379448,44.467198,5,0.791669,4000,unvoiced
26,4.653846,0.084997,4,370.37037,73.24169,336,56.966017,65.527184,199,0.342787,100.502513,voiced
10,8,0.117311,151,99.502488,34.338689,399,64.990078,87.129137,201,0.632853,99.502488,voiced
8,10.625,0.18279,152,99.009901,67.593938,205,72.203286,85.301441,205,0.544317,97.560976,voiced
11,4.090909,0.075894,159,95.69378,82.008736,399,71.441415,68.123412,216,0.295675,92.592593,voiced
29,0.103448,0.20348,27,259.74026,69.894606,399,70.205875,73.06427,90,0.42823,222.222222,unvoiced
100,0.02,0.073969,87,145.985401,68.010654,397,33.471821,27.408705,5,0.759107,4000,unvoiced
169,0.017751,0.073071,64,175.438596,66.322939,394,38.267661,14.240583,5,0.319868,4000,unvoiced
179,0.022346,0.07942,6,357.142857,65.234503,394,39.603573,18.294741,4,0.411446,5000,unvoiced
186,0.010753,0.092501,110,125,65.990978,395,45.091964,16.367628,4,0.318629,5000,unvoiced
197,0.045685,0.090988,11,327.868852,73.188062,398,49.744331,12.66552,5,0.23451,4000,unvoiced
210,0.009524,0.07762,5,363.636364,43.461678,395,14.347514,4.718068,3,0.259144,6666.666667,unvoiced
182,0.016484,0.061496,133,109.289617,15.049959,398,3.455122,5.226538,5,0.354991,4000,unvoiced
136,0.169118,0.070091,31,246.91358,23.423322,399,6.803185,4.942843,3,0.432568,6666.666667,unvoiced
74,0.040541,0.061999,45,210.526316,46.682781,371,22.02453,27.222089,49,0.191699,408.163265,unvoiced
26,0.269231,0.119952,114,121.95122,50.481131,399,26.630348,30.420395,44,0.316195,454.545455,unvoiced
15,3.333333,0.190803,160,95.238095,54.252478,211,50.489,49.093169,210,0.516809,95.238095,voiced
13,2.538462,0.130372,155,97.560976,48.322168,208,36.795722,42.125258,206,0.492591,97.087379,voiced
16,4.625,0.199509,163,93.896714,32.086807,214,43.437659,54.80908,214,0.594164,93.457944,voiced
14,4.285714,0.124439,161,94.78673,50.887439,211,60.176143,64.271319,211,0.586135,94.78673,voiced
11,5.727273,0.230003,162,94.339623,26.007241,210,45.9949,54.63685,210,0.644351,95.238095,voiced
12,2.333333,0.16387,162,94.339623,33.512665,210,60.048634,61.540635,211,0.641824,94.78673,voiced
19,0.421053,0.136328,159,95.69378,35.37602,209,57.897778,60.285123,210,0.643982,95.238095,voiced
19,6.052632,0.117734,3,377.358491,62.482121,357,30.414042,31.587084,212,0.24946,94.339623,voiced
11,3.454545,0.201098,165,93.023256,73.583599,203,90.815261,102.111005,207,0.595836,96.618357,voiced
11,0.818182,0.21354,157,96.618357,47.582606,212,113.18478,121.249911,210,0.647171,95.238095,voiced
11,7.454545,0.108959,156,97.087379,38.395475,209,111.238241,119.11922,209,0.630352,95.69378,voiced
11,6.636364,0.148602,151,99.502488,33.43948,399,21.903375,28.254351,199,0.331198,100.502513,voiced
15,1.733333,0.12562,133,109.289617,34.11188,378,17.02821,26.082116,183,0.415905,109.289617,voiced
18,1.555556,0.198676,137,106.951872,25.348492,369,37.226192,36.740583,182,0.476562,109.89011,voiced
26,0.192308,0.279682,126,113.636364,39.617492,357,44.483819,37.758665,177,0.399216,112.99435,voiced
26,2.769231,0.180442,117,119.760479,38.182658,337,41.859286,42.228808,168,0.531036,119.047619,voiced
22,0.318182,0.265844,115,121.212121,42.811403,167,50.668428,55.037755,167,0.671774,119.760479,voiced
17,3.411765,0.314854,114,121.95122,47.314624,166,50.089619,56.230363,166,0.683382,120.481928,voiced
13,3.538462,0.151192,115,121.212121,65.787702,399,36.930459,41.66984,167,0.478463,119.760479,voiced
7,26.571429,0.089675,49,202.020202,70.339429,395,68.852295,84.9035,199,0.332647,100.502513,voiced
7,0.714286,0.083721,15,307.692308,81.078775,184,97.292685,121.139319,185,0.556458,108.108108,unvoiced
30,0.066667,0.075915,144,103.092784,99.734049,186,60.691505,92.131329,186,0.133978,107.526882,unvoiced
65,0.046154,0.088791,58,185.185185,78.667555,381,66.669904,49.412725,3,0.711156,6666.666667,unvoiced
87,0.103448,0.074321,15,307.692308,110.75743,397,75.969955,39.661526,3,0.495742,6666.666667,unvoiced
85,0.058824,0.121905,36,232.55814,60.708965,398,37.530169,16.330692,5,0.381845,4000,unvoiced
76,0.052632,0.058896,308,55.865922,2.988104,391,1.383371,3.024418,5,0.017651,4000,unvoiced
72,0.291667,0.037274,6,357.142857,25.383992,399,6.780369,9.271018,15,0.187456,1333.333333,unvoiced
55,0.254545,0.106743,51,198.019802,29.376472,399,11.038629,10.443373,52,0.221347,384.615385,unvoiced
31,1.967742,0.079411,51,198.019802,70.900052,388,48.994628,24.385513,15,0.334435,1333.333333,unvoiced
22,0.863636,0.09763,110,125,32.440323,397,13.179733,20.828766,157,0.366378,127.388535,unvoiced
19,1.947368,0.301994,115,121.212121,43.545423,330,31.458009,32.126562,164,0.576215,121.95122,voiced
19,1.736842,0.381908,116,120.481928,29.357396,333,38.767067,39.675617,167,0.6881,119.760479,voiced
16,1.75,0.142796,119,118.343195,27.746034,343,32.344639,32.281001,172,0.596111,116.27907,voiced
14,4.071429,0.138981,127,112.99435,41.389498,365,26.734246,24.698526,178,0.400181,112.359551,voiced
8,10.5,0.089239,148,101.010101,35.909142,399,16.930571,21.769457,188,0.399836,106.382979,voiced
9,7.333333,0.095586,157,96.618357,58.212633,214,121.452147,118.911938,212,0.592101,94.339623,voiced
9,10.111111,0.094577,174,89.285714,42.454059,220,101.774398,109.121241,219,0.620207,91.324201,voiced
5,19.8,0.085274,208,77.51938,90.655915,258,84.970563,72.787786,93,0.31526,215.053763,voiced
7,0.428571,0.147791,25,266.666667,68.23793,384,83.852214,99.585561,95,0.627122,210.526316,unvoiced
25,0.08,0.090033,182,86.206897,57.147408,94,42.927072,63.179552,90,0.423499,222.222222,unvoiced
59,0.220339,0.069123,112,123.45679,65.65798,324,31.038205,38.172245,157,0.166641,127.388535,unvoiced
81,0.037037,0.085653,53,194.174757,84.850916,398,66.357274,42.951035,5,0.61713,4000,unvoiced
49,0.081633,0.077237,20,285.714286,67.050757,399,39.743903,80.017489,147,0.151407,136.054422,unvoiced
42,0.214286,0.017899,30,250,14.900377,399,5.87086,6.728429,10,0.464741,2000,unvoiced
60,0.166667,0.034669,4,370.37037,14.76325,396,5.841037,6.705487,10,0.463186,2000,unvoiced
58,0.758621,0.078823,76,158.730159,81.673863,345,58.464625,35.824993,3,0.578555,6666.666667,unvoiced
51,0.137255,0.044739,3,377.358491,13.577675,398,4.03793,3.90935,4,0.472854,5000,unvoiced
49,0.061224,0.175277,212,76.335878,10.808985,378,4.187215,4.494593,45,0.356942,444.444444,unvoiced
103,0.029126,0.083483,2,384.615385,60.048574,399,29.057893,17.90126,5,0.547227,4000,unvoiced
158,0.025316,0.068367,173,89.686099,63.036882,397,42.417741,25.892269,5,0.563261,4000,unvoiced
167,0.017964,0.079258,81,152.671756,77.496232,399,58.914869,41.61836,5,0.672468,4000,unvoiced
150,0.033333,0.072464,38,227.272727,82.22718,341,70.534789,56.348745,5,0.770524,4000,unvoiced
139,0.043165,0.091205,97,136.054422,83.875487,392,81.262211,63.53257,5,0.75721,4000,unvoiced
136,0.036765,0.073511,82,151.515152,92.41876,399,74.915927,57.197745,5,0.736796,4000,unvoiced
135,0.02963,0.071147,46,208.333333,69.392393,398,50.96578,39.607764,5,0.737902,4000,unvoiced
126,0.055556,0.060278,9,338.983051,52.856111,383,31.53866,27.745627,5,0.81632,4000,unvoiced
119,0.033613,0.072151,2,384.615385,79.961381,382,57.418775,48.587384,5,0.793946,4000,unvoiced
96,0.177083,0.075298,41,219.78022,81.059928,399,49.052793,38.97961,5,0.733487,4000,unvoiced
62,0.306452,0.088853,54,192.307692,57.317638,399,25.002922,22.202499,5,0.76801,4000,unvoiced
29,0.655172,0.06973,73,162.601626,61.672652,390,29.280819,16.200335,17,0.245906,1176.470588,unvoiced
27,0.259259,0.072114,77,157.480315,75.80933,399,56.664805,40.140392,12,0.514259,1666.666667,unvoiced
55,0.181818,0.072979,13,317.460317,94.004964,399,65.039074,49.33524,3,0.727797,6666.666667,unvoiced
87,0.08046,0.079465,51,198.019802,65.952465,398,33.763814,13.062554,5,0.327645,4000,unvoiced
92,0.054348,0.075546,230,71.428571,87.493495,397,55.185304,20.829068,3,0.341197,6666.666667,unvoiced
75,0.146667,0.067679,141,104.712042,89.208899,376,57.700024,32.964899,3,0.536653,6666.666667,unvoiced
58,0.034483,0.077168,29,253.164557,74.290378,399,74.166536,51.648345,3,0.669417,6666.666667,unvoiced
55,0.181818,0.09375,6,357.142857,102.11579,383,78.584931,54.124403,3,0.663288,6666.666667,unvoiced
71,0.084507,0.060264,67,170.940171,50.067704,399,23.579545,14.001462,5,0.508978,4000,unvoiced
74,0.054054,0.067061,57,186.915888,38.731232,395,25.281384,13.959633,5,0.473061,4000,unvoiced
80,0.3875,0.085732,19,289.855072,49.470931,397,26.010388,12.876924,9,0.418176,2222.222222,unvoiced
82,0.060976,0.066511,7,350.877193,50.521383,399,36.735136,20.974838,3,0.516531,6666.666667,unvoiced
60,0.166667,0.070539,10,333.333333,89.023491,386,74.586236,51.44256,3,0.662891,6666.666667,unvoiced
63,0.031746,0.072009,49,202.020202,75.003717,394,66.806374,46.346803,5,0.663811,4000,unvoiced
82,0.134146,0.094762,33,240.963855,72.91221,389,46.486365,20.140806,3,0.390239,6666.666667,unvoiced
79,0.126582,0.070484,54,192.307692,108.220917,393,73.614745,36.108195,3,0.463334,6666.666667,unvoiced
71,0.126761,0.07904,128,112.359551,104.132308,398,77.850439,39.44623,3,0.481002,6666.666667,unvoiced
85,0.082353,0.0653,19,289.855072,83.799548,398,82.728955,40.619061,3,0.466814,6666.666667,unvoiced
93,0.064516,0.080809,26,263.157895,106.39717,396,77.006895,33.086376,3,0.403683,6666.666667,unvoiced
93,0.086022,0.086157,0,400,85.120328,396,72.102772,27.852719,5,0.358554,4000,unvoiced
92,0.032609,0.081768,5,363.636364,95.292424,395,76.505252,34.379076,5,0.423227,4000,unvoiced
98,0.142857,0.082269,66,172.413793,69.963601,399,55.934348,22.569969,3,0.367752,6666.666667,unvoiced
86,0.837209,0.068191,59,183.486239,98.997023,384,71.018003,40.357121,3,0.540104,6666.666667,unvoiced
71,0.070423,0.089309,84,149.253731,78.492539,399,77.840723,48.734506,3,0.600386,6666.666667,unvoiced
55,0.090909,0.084368,7,350.877193,90.962963,318,61.699863,40.551166,5,0.624818,4000,unvoiced
45,0.2,0.082872,35,235.294118,118.350817,399,70.051627,54.197746,5,0.745133,4000,unvoiced
51,0.176471,0.074157,18,294.117647,114.830155,396,66.000086,49.069851,5,0.713179,4000,unvoiced
82,0.036585,0.091839,18,294.117647,89.794305,397,49.785659,29.85506,5,0.5595,4000,unvoiced
80,1.0875,0.077629,6,357.142857,86.334647,399,59.759798,39.571767,3,0.628713,6666.666667,unvoiced
57,0.263158,0.129906,13,317.460317,74.327222,399,65.268907,47.20127,3,0.692539,6666.666667,unvoiced
59,0.135593,0.096729,5,363.636364,101.150855,399,69.048033,45.034989,3,0.623262,6666.666667,unvoiced
60,0.116667,0.094778,46,208.333333,119.698033,397,77.756027,48.922251,3,0.603455,6666.666667,unvoiced
67,0.089552,0.077064,55,190.47619,93.708672,399,55.333959,30.850931,3,0.521396,6666.666667,unvoiced
83,0.048193,0.08159,9,338.983051,73.185531,394,54.996464,25.573952,3,0.428645,6666.666667,unvoiced
95,0.084211,0.085107,0,400,78.26087,398,46.308399,21.024227,3,0.410816,6666.666667,unvoiced
88,0.079545,0.082129,15,307.692308,83.034766,393,50.126974,23.717223,3,0.433244,6666.666667,unvoiced
83,0.024096,0.078135,35,235.294118,63.317168,392,49.686895,23.582196,7,0.434364,2857.142857,unvoiced
76,0.065789,0.060525,20,285.714286,71.444717,399,56.252065,27.90776,3,0.460565,6666.666667,unvoiced
56,0.089286,0.092168,108,126.582278,132.231405,398,85.323082,58.81059,3,0.665829,6666.666667,unvoiced
59,0.033898,0.071363,21,281.690141,130.830233,397,82.357266,55.240256,5,0.62217,4000,unvoiced
58,0.034483,0.089695,21,281.690141,100.150407,399,75.833941,48.484525,5,0.612978,4000,unvoiced
76,0.065789,0.078483,1,392.156863,67.767051,396,66.313526,39.807811,3,0.570137,6666.666667,unvoiced
89,0.033708,0.074416,50,200,68.523286,399,61.255353,28.760347,3,0.436865,6666.666667,unvoiced
72,0.083333,0.081855,27,259.74026,88.202632,311,67.692745,38.01204,5,0.531993,4000,unvoiced
75,0.026667,0.074305,63,176.99115,90.634052,399,61.794611,33.093343,5,0.503172,4000,unvoiced
59,0.050847,0.078169,38,227.272727,94.848921,398,75.908639,43.778434,3,0.550378,6666.666667,unvoiced
31,0.483871,0.0765,5,363.636364,116.548682,399,103.616821,74.821279,3,0.702794,6666.666667,unvoiced
62,0.080645,0.073359,112,123.45679,98.374441,394,90.101529,60.272033,3,0.646737,6666.666667,unvoiced
74,0.040541,0.08488,28,256.410256,60.460259,397,52.548483,27.613384,3,0.487424,6666.666667,unvoiced
71,0.028169,0.086178,18,294.117647,83.63273,399,66.280115,36.989286,5,0.5279,4000,unvoiced
77,0.402597,0.09477,50,200,85.65445,389,58.265459,26.814972,5,0.425895,4000,unvoiced
86,0.05814,0.089496,123,115.606936,67.644076,398,56.744117,23.678111,3,0.382033,6666.666667,unvoiced
81,0.580247,0.090681,10,333.333333,58.478538,394,38.840282,23.509581,3,0.553796,6666.666667,unvoiced
72,0.027778,0.062924,1,392.156863,53.681462,398,45.188392,28.976617,3,0.596981,6666.666667,unvoiced
79,0.088608,0.062381,182,86.206897,79.842416,398,43.824345,25.299684,3,0.531661,6666.666667,unvoiced
70,0.314286,0.097705,59,183.486239,34.587728,399,39.796994,20.776349,3,0.471803,6666.666667,unvoiced
3,0.666667,0.623242,269,62.695925,0,320,35.547734,214.24816,310,0.035112,64.516129,unvoiced
11,0.454545,0.068351,298,57.471264,51.766532,50,40.607423,393.294342,610,0.007248,32.786885,unvoiced
